255	255	255
254	252	255
252	249	255
251	246	255
250	243	255
248	240	255
247	237	255
246	234	255
244	232	255
243	229	255
242	226	255
240	223	255
239	220	255
238	217	255
236	215	255
235	212	255
234	209	255
232	207	255
231	204	255
230	201	255
228	199	255
227	196	255
226	193	255
224	191	255
223	188	255
222	186	255
220	183	255
219	180	255
218	178	255
216	175	255
215	173	255
214	170	255
212	168	255
211	166	255
210	163	255
208	161	255
207	158	255
206	156	255
204	154	255
203	151	255
202	149	255
200	147	255
199	145	255
198	142	255
196	140	255
195	138	255
194	136	255
192	133	255
191	131	255
190	129	255
188	127	255
187	125	255
186	123	255
184	121	255
183	119	254
182	117	254
180	115	254
179	113	254
178	111	254
176	109	254
175	107	254
174	105	254
172	103	254
171	101	254
170	99	254
168	97	254
167	95	254
166	94	254
164	92	254
163	90	254
162	88	254
160	86	253
159	85	253
158	83	253
156	81	253
155	80	253
154	78	253
152	76	253
151	75	253
150	73	253
148	71	253
147	70	252
146	68	252
144	67	252
143	65	252
142	64	252
140	62	252
139	61	252
138	59	251
136	58	251
135	56	251
134	55	251
132	54	251
131	52	250
130	51	250
128	50	250
127	48	250
126	47	250
124	46	249
123	44	249
122	43	249
120	42	249
119	41	248
118	40	248
116	38	248
115	37	248
114	36	247
112	35	247
111	34	247
110	33	246
108	32	246
107	31	246
106	30	246
104	29	245
103	28	245
102	27	244
100	26	244
99	25	244
98	24	243
96	23	243
95	22	242
94	21	242
92	20	242
91	19	241
90	19	241
88	18	240
87	17	240
86	16	239
84	16	239
83	15	238
82	14	238
80	13	237
79	13	237
78	12	236
76	11	236
75	11	235
74	10	234
72	10	234
71	9	233
70	8	232
68	8	232
67	7	231
66	7	230
64	6	230
63	6	229
62	6	228
60	5	228
59	5	227
58	4	226
56	4	225
55	4	224
54	3	224
52	3	223
51	3	222
50	2	221
48	2	220
47	2	219
46	1	218
44	1	217
43	1	216
42	1	215
40	1	214
39	1	213
38	0	212
36	0	211
35	0	210
34	0	209
32	0	208
31	0	207
30	0	206
28	0	205
27	0	203
26	0	202
24	0	201
23	0	200
22	0	198
20	0	197
19	0	196
18	0	194
16	0	193
15	0	192
14	0	190
12	0	189
11	0	187
10	0	186
8	0	184
7	0	183
6	0	181
4	0	180
3	0	178
2	0	176
0	0	175
0	0	173
0	0	171
0	0	170
0	0	168
0	0	166
0	0	164
0	0	162
0	0	160
0	0	159
0	0	157
0	0	155
0	0	153
0	0	151
0	0	148
0	0	146
0	0	144
0	0	142
0	0	140
0	0	138
0	0	135
0	0	133
0	0	131
0	0	129
0	0	126
0	0	124
0	0	121
0	0	119
0	0	116
0	0	114
0	0	111
0	0	109
0	0	106
0	0	103
0	0	100
0	0	98
0	0	95
0	0	92
0	0	89
0	0	86
0	0	83
0	0	80
0	0	77
0	0	74
0	0	71
0	0	68
0	0	65
0	0	61
0	0	58
0	0	55
0	0	52
0	0	48
0	0	45
0	0	41
0	0	38
0	0	34
0	0	31
0	0	27
0	0	23
0	0	19
0	0	16
0	0	12
0	0	8
0	0	4
0	0	0
