1	23	0
3	39	0
5	50	0
7	59	0
9	67	0
11	74	0
13	80	0
15	86	0
17	92	1
19	97	1
21	101	1
23	106	1
25	110	1
27	114	1
29	118	2
31	122	2
33	125	2
35	129	2
37	132	3
39	136	3
41	139	3
43	142	4
45	145	4
47	148	4
49	150	5
51	153	5
53	156	6
55	158	6
57	161	6
59	163	7
61	165	7
63	168	8
65	170	8
67	172	9
69	174	10
71	177	10
73	179	11
75	181	11
77	183	12
79	185	13
81	186	13
83	188	14
85	190	15
87	192	15
89	194	16
91	195	17
93	197	18
95	199	18
97	200	19
99	202	20
101	203	21
103	205	22
105	206	23
107	208	24
109	209	24
111	210	25
113	212	26
115	213	27
117	214	28
119	216	29
121	217	31
123	218	32
125	219	33
127	221	34
129	222	35
131	223	36
133	224	37
135	225	39
137	226	40
139	227	41
141	228	43
143	229	44
145	230	45
147	231	47
149	232	48
151	233	50
153	234	51
155	235	53
157	235	54
159	236	56
161	237	57
163	238	59
165	239	61
167	239	62
169	240	64
171	241	66
173	241	68
175	242	70
177	243	71
179	243	73
181	244	75
183	245	77
185	245	80
187	246	82
189	246	84
191	247	86
193	247	88
195	248	91
197	248	93
199	249	96
201	249	98
203	250	101
205	250	103
207	250	106
209	251	109
211	251	112
213	252	115
215	252	118
217	252	121
219	252	124
221	253	128
223	253	131
225	253	135
227	253	139
229	254	143
231	254	147
233	254	151
235	254	156
237	254	161
239	254	166
241	255	172
243	255	178
245	255	184
247	255	192
249	255	200
251	255	210
253	255	223
255	255	255
255	255	255
253	223	255
251	210	255
249	200	255
247	192	255
245	184	255
243	178	255
241	172	255
239	166	254
237	161	254
235	156	254
233	151	254
231	147	254
229	143	254
227	139	253
225	135	253
223	131	253
221	128	253
219	124	252
217	121	252
215	118	252
213	115	252
211	112	251
209	109	251
207	106	250
205	103	250
203	101	250
201	98	249
199	96	249
197	93	248
195	91	248
193	88	247
191	86	247
189	84	246
187	82	246
185	80	245
183	77	245
181	75	244
179	73	243
177	71	243
175	70	242
173	68	241
171	66	241
169	64	240
167	62	239
165	61	239
163	59	238
161	57	237
159	56	236
157	54	235
155	53	235
153	51	234
151	50	233
149	48	232
147	47	231
145	45	230
143	44	229
141	43	228
139	41	227
137	40	226
135	39	225
133	37	224
131	36	223
129	35	222
127	34	221
125	33	219
123	32	218
121	31	217
119	29	216
117	28	214
115	27	213
113	26	212
111	25	210
109	24	209
107	24	208
105	23	206
103	22	205
101	21	203
99	20	202
97	19	200
95	18	199
93	18	197
91	17	195
89	16	194
87	15	192
85	15	190
83	14	188
81	13	186
79	13	185
77	12	183
75	11	181
73	11	179
71	10	177
69	10	174
67	9	172
65	8	170
63	8	168
61	7	165
59	7	163
57	6	161
55	6	158
53	6	156
51	5	153
49	5	150
47	4	148
45	4	145
43	4	142
41	3	139
39	3	136
37	3	132
35	2	129
33	2	125
31	2	122
29	2	118
27	1	114
25	1	110
23	1	106
21	1	101
19	1	97
17	1	92
15	0	86
13	0	80
11	0	74
9	0	67
7	0	59
5	0	50
3	0	39
1	0	23
