255	255	255
251	253	254
247	251	253
243	249	252
239	247	251
236	245	250
232	243	249
228	241	248
224	239	247
221	237	246
217	235	245
214	233	244
210	232	243
207	230	242
203	228	241
200	226	240
197	224	239
194	222	238
190	220	237
187	218	236
184	217	235
181	215	234
178	213	233
175	211	232
172	209	231
169	207	230
166	206	229
163	204	228
160	202	227
157	200	226
155	199	225
152	197	224
149	195	223
146	193	222
144	192	221
141	190	220
139	188	219
136	186	218
134	185	217
131	183	216
129	181	215
126	180	214
124	178	213
122	176	212
120	175	211
117	173	210
115	171	209
113	170	208
111	168	207
109	166	206
107	165	205
104	163	204
102	162	203
100	160	202
98	158	201
96	157	200
95	155	199
93	154	198
91	152	197
89	151	196
87	149	195
85	148	194
84	146	193
82	145	192
80	143	191
79	142	190
77	140	189
75	139	188
74	137	187
72	136	186
71	134	185
69	133	184
68	131	183
66	130	182
65	128	181
63	127	180
62	126	179
61	124	178
59	123	177
58	121	176
57	120	175
55	119	174
54	117	173
53	116	172
52	115	171
50	113	170
49	112	169
48	111	168
47	109	167
46	108	166
45	107	165
44	105	164
43	104	163
42	103	162
41	102	161
40	100	160
39	99	159
38	98	158
37	97	157
36	95	156
35	94	155
34	93	154
33	92	153
32	91	152
31	89	151
31	88	150
30	87	149
29	86	148
28	85	147
27	84	146
27	82	145
26	81	144
25	80	143
25	79	142
24	78	141
23	77	140
23	76	139
22	75	138
21	74	137
21	73	136
20	71	135
19	70	134
19	69	133
18	68	132
18	67	131
17	66	130
17	65	129
16	64	128
16	63	127
15	62	126
15	61	125
14	60	124
14	59	123
13	58	122
13	57	121
13	56	120
12	56	119
12	55	118
11	54	117
11	53	116
11	52	115
10	51	114
10	50	113
9	49	112
9	48	111
9	47	110
9	47	109
8	46	108
8	45	107
8	44	106
7	43	105
7	42	104
7	42	103
7	41	102
6	40	101
6	39	100
6	38	99
6	38	98
5	37	97
5	36	96
5	35	95
5	35	94
5	34	93
4	33	92
4	32	91
4	32	90
4	31	89
4	30	88
3	30	87
3	29	86
3	28	85
3	28	84
3	27	83
3	26	82
3	26	81
2	25	80
2	24	79
2	24	78
2	23	77
2	23	76
2	22	75
2	21	74
2	21	73
2	20	72
2	20	71
1	19	70
1	19	69
1	18	68
1	18	67
1	17	66
1	17	65
1	16	64
1	16	63
1	15	62
1	15	61
1	14	60
1	14	59
1	13	58
1	13	57
1	12	56
1	12	55
1	11	54
0	11	53
0	11	52
0	10	51
0	10	50
0	9	49
0	9	48
0	9	47
0	8	46
0	8	45
0	8	44
0	7	43
0	7	42
0	7	41
0	6	40
0	6	39
0	6	38
0	5	37
0	5	36
0	5	35
0	5	34
0	4	33
0	4	32
0	4	31
0	4	30
0	3	29
0	3	28
0	3	27
0	3	26
0	2	25
0	2	24
0	2	23
0	2	22
0	2	21
0	2	20
0	1	19
0	1	18
0	1	17
0	1	16
0	1	15
0	1	14
0	1	13
0	1	12
0	0	11
0	0	10
0	0	9
0	0	8
0	0	7
0	0	6
0	0	5
0	0	4
0	0	3
0	0	2
0	0	1
0	0	0
