255	255	255
223	255	253
210	255	251
200	255	249
192	255	247
184	255	245
178	255	243
172	255	241
166	254	239
161	254	237
156	254	235
151	254	233
147	254	231
143	254	229
139	253	227
135	253	225
131	253	223
128	253	221
124	252	219
121	252	217
118	252	215
115	252	213
112	251	211
109	251	209
106	250	207
103	250	205
101	250	203
98	249	201
96	249	199
93	248	197
91	248	195
88	247	193
86	247	191
84	246	189
82	246	187
80	245	185
77	245	183
75	244	181
73	243	179
71	243	177
70	242	175
68	241	173
66	241	171
64	240	169
62	239	167
61	239	165
59	238	163
57	237	161
56	236	159
54	235	157
53	235	155
51	234	153
50	233	151
48	232	149
47	231	147
45	230	145
44	229	143
43	228	141
41	227	139
40	226	137
39	225	135
37	224	133
36	223	131
35	222	129
34	221	127
33	219	125
32	218	123
31	217	121
29	216	119
28	214	117
27	213	115
26	212	113
25	210	111
24	209	109
24	208	107
23	206	105
22	205	103
21	203	101
20	202	99
19	200	97
18	199	95
18	197	93
17	195	91
16	194	89
15	192	87
15	190	85
14	188	83
13	186	81
13	185	79
12	183	77
11	181	75
11	179	73
10	177	71
10	174	69
9	172	67
8	170	65
8	168	63
7	165	61
7	163	59
6	161	57
6	158	55
6	156	53
5	153	51
5	150	49
4	148	47
4	145	45
4	142	43
3	139	41
3	136	39
3	132	37
2	129	35
2	125	33
2	122	31
2	118	29
1	114	27
1	110	25
1	106	23
1	101	21
1	97	19
1	92	17
0	86	15
0	80	13
0	74	11
0	67	9
0	59	7
0	50	5
0	39	3
0	23	1
23	0	1
39	0	3
50	0	5
59	0	7
67	0	9
74	0	11
80	0	13
86	0	15
92	1	17
97	1	19
101	1	21
106	1	23
110	1	25
114	1	27
118	2	29
122	2	31
125	2	33
129	2	35
132	3	37
136	3	39
139	3	41
142	4	43
145	4	45
148	4	47
150	5	49
153	5	51
156	6	53
158	6	55
161	6	57
163	7	59
165	7	61
168	8	63
170	8	65
172	9	67
174	10	69
177	10	71
179	11	73
181	11	75
183	12	77
185	13	79
186	13	81
188	14	83
190	15	85
192	15	87
194	16	89
195	17	91
197	18	93
199	18	95
200	19	97
202	20	99
203	21	101
205	22	103
206	23	105
208	24	107
209	24	109
210	25	111
212	26	113
213	27	115
214	28	117
216	29	119
217	31	121
218	32	123
219	33	125
221	34	127
222	35	129
223	36	131
224	37	133
225	39	135
226	40	137
227	41	139
228	43	141
229	44	143
230	45	145
231	47	147
232	48	149
233	50	151
234	51	153
235	53	155
235	54	157
236	56	159
237	57	161
238	59	163
239	61	165
239	62	167
240	64	169
241	66	171
241	68	173
242	70	175
243	71	177
243	73	179
244	75	181
245	77	183
245	80	185
246	82	187
246	84	189
247	86	191
247	88	193
248	91	195
248	93	197
249	96	199
249	98	201
250	101	203
250	103	205
250	106	207
251	109	209
251	112	211
252	115	213
252	118	215
252	121	217
252	124	219
253	128	221
253	131	223
253	135	225
253	139	227
254	143	229
254	147	231
254	151	233
254	156	235
254	161	237
254	166	239
255	172	241
255	178	243
255	184	245
255	192	247
255	200	249
255	210	251
255	223	253
255	255	255
