255	255	255
254	253	251
253	251	247
252	249	243
251	247	239
250	245	235
249	243	232
248	241	228
247	239	224
246	237	220
245	235	217
244	233	213
243	231	209
242	229	206
241	227	202
240	225	199
238	223	195
237	221	192
236	219	188
235	217	185
234	215	181
233	213	178
232	211	175
231	209	171
230	207	168
229	205	165
228	203	162
226	201	158
225	199	155
224	197	152
223	195	149
222	193	146
221	191	143
220	189	140
218	187	137
217	185	134
216	183	131
215	181	128
214	179	126
212	177	123
211	175	120
210	173	117
209	171	115
208	169	112
206	167	109
205	165	107
204	163	104
203	161	102
201	159	99
200	157	97
199	155	94
198	153	92
196	151	89
195	149	87
194	147	85
192	145	82
191	143	80
190	141	78
188	139	76
187	137	74
186	135	71
184	133	69
183	131	67
181	129	65
180	127	63
179	125	61
177	123	59
176	121	57
174	119	56
173	117	54
171	115	52
170	113	50
168	111	48
167	109	47
165	107	45
164	105	43
162	103	42
160	101	40
159	99	38
157	97	37
156	95	35
154	93	34
152	91	32
151	89	31
149	87	30
147	85	28
145	83	27
144	81	26
142	79	24
140	77	23
138	75	22
136	73	21
135	71	20
133	69	19
131	67	18
129	65	17
127	63	16
125	61	15
123	59	14
121	57	13
118	55	12
116	53	11
114	51	10
112	49	9
109	47	9
107	45	8
105	43	7
102	41	7
100	39	6
97	37	5
94	35	5
92	33	4
89	31	4
86	29	3
83	27	3
80	25	2
77	23	2
73	21	2
70	19	1
66	17	1
62	15	1
58	13	1
53	11	0
48	9	0
42	7	0
36	5	0
28	3	0
16	1	0
0	1	16
0	3	28
0	5	36
0	7	42
0	9	48
0	11	53
1	13	58
1	15	62
1	17	66
1	19	70
2	21	73
2	23	77
2	25	80
3	27	83
3	29	86
4	31	89
4	33	92
5	35	94
5	37	97
6	39	100
7	41	102
7	43	105
8	45	107
9	47	109
9	49	112
10	51	114
11	53	116
12	55	118
13	57	121
14	59	123
15	61	125
16	63	127
17	65	129
18	67	131
19	69	133
20	71	135
21	73	136
22	75	138
23	77	140
24	79	142
26	81	144
27	83	145
28	85	147
30	87	149
31	89	151
32	91	152
34	93	154
35	95	156
37	97	157
38	99	159
40	101	160
42	103	162
43	105	164
45	107	165
47	109	167
48	111	168
50	113	170
52	115	171
54	117	173
56	119	174
57	121	176
59	123	177
61	125	179
63	127	180
65	129	181
67	131	183
69	133	184
71	135	186
74	137	187
76	139	188
78	141	190
80	143	191
82	145	192
85	147	194
87	149	195
89	151	196
92	153	198
94	155	199
97	157	200
99	159	201
102	161	203
104	163	204
107	165	205
109	167	206
112	169	208
115	171	209
117	173	210
120	175	211
123	177	212
126	179	214
128	181	215
131	183	216
134	185	217
137	187	218
140	189	220
143	191	221
146	193	222
149	195	223
152	197	224
155	199	225
158	201	226
162	203	228
165	205	229
168	207	230
171	209	231
175	211	232
178	213	233
181	215	234
185	217	235
188	219	236
192	221	237
195	223	238
199	225	240
202	227	241
206	229	242
209	231	243
213	233	244
217	235	245
220	237	246
224	239	247
228	241	248
232	243	249
235	245	250
239	247	251
243	249	252
247	251	253
251	253	254
255	255	255
