255	255	255
254	253	249
253	251	243
252	249	238
251	247	232
250	245	226
249	243	221
248	241	216
247	239	211
246	237	206
245	235	201
244	233	196
243	232	191
242	230	186
241	228	182
240	226	177
239	224	173
238	222	169
237	220	164
236	218	160
235	217	156
234	215	152
233	213	148
232	211	145
231	209	141
230	207	137
229	206	134
228	204	130
227	202	127
226	200	124
225	199	120
224	197	117
223	195	114
222	193	111
221	192	108
220	190	105
219	188	102
218	186	100
217	185	97
216	183	94
215	181	92
214	180	89
213	178	87
212	176	84
211	175	82
210	173	80
209	171	77
208	170	75
207	168	73
206	166	71
205	165	69
204	163	67
203	162	65
202	160	63
201	158	61
200	157	59
199	155	58
198	154	56
197	152	54
196	151	53
195	149	51
194	148	49
193	146	48
192	145	46
191	143	45
190	142	44
189	140	42
188	139	41
187	137	40
186	136	38
185	134	37
184	133	36
183	131	35
182	130	34
181	128	33
180	127	32
179	126	31
178	124	29
177	123	29
176	121	28
175	120	27
174	119	26
173	117	25
172	116	24
171	115	23
170	113	22
169	112	22
168	111	21
167	109	20
166	108	19
165	107	19
164	105	18
163	104	17
162	103	17
161	102	16
160	100	16
159	99	15
158	98	14
157	97	14
156	95	13
155	94	13
154	93	12
153	92	12
152	91	11
151	89	11
150	88	11
149	87	10
148	86	10
147	85	9
146	84	9
145	82	9
144	81	8
143	80	8
142	79	8
141	78	7
140	77	7
139	76	7
138	75	6
137	74	6
136	73	6
135	71	6
134	70	5
133	69	5
132	68	5
131	67	5
130	66	4
129	65	4
128	64	4
127	63	4
126	62	4
125	61	4
124	60	3
123	59	3
122	58	3
121	57	3
120	56	3
119	56	3
118	55	3
117	54	2
116	53	2
115	52	2
114	51	2
113	50	2
112	49	2
111	48	2
110	47	2
109	47	2
108	46	1
107	45	1
106	44	1
105	43	1
104	42	1
103	42	1
102	41	1
101	40	1
100	39	1
99	38	1
98	38	1
97	37	1
96	36	1
95	35	1
94	35	1
93	34	1
92	33	1
91	32	1
90	32	0
89	31	0
88	30	0
87	30	0
86	29	0
85	28	0
84	28	0
83	27	0
82	26	0
81	26	0
80	25	0
79	24	0
78	24	0
77	23	0
76	23	0
75	22	0
74	21	0
73	21	0
72	20	0
71	20	0
70	19	0
69	19	0
68	18	0
67	18	0
66	17	0
65	17	0
64	16	0
63	16	0
62	15	0
61	15	0
60	14	0
59	14	0
58	13	0
57	13	0
56	12	0
55	12	0
54	11	0
53	11	0
52	11	0
51	10	0
50	10	0
49	9	0
48	9	0
47	9	0
46	8	0
45	8	0
44	8	0
43	7	0
42	7	0
41	7	0
40	6	0
39	6	0
38	6	0
37	5	0
36	5	0
35	5	0
34	5	0
33	4	0
32	4	0
31	4	0
30	4	0
29	3	0
28	3	0
27	3	0
26	3	0
25	2	0
24	2	0
23	2	0
22	2	0
21	2	0
20	2	0
19	1	0
18	1	0
17	1	0
16	1	0
15	1	0
14	1	0
13	1	0
12	1	0
11	0	0
10	0	0
9	0	0
8	0	0
7	0	0
6	0	0
5	0	0
4	0	0
3	0	0
2	0	0
1	0	0
0	0	0
