255	255	255
252	255	255
250	255	254
247	255	254
245	255	254
242	254	253
240	254	253
238	254	253
235	253	252
233	253	252
231	253	252
229	252	251
227	252	251
225	251	250
222	250	250
220	250	250
218	249	249
216	249	249
214	248	249
212	247	248
211	247	248
209	246	247
207	245	247
205	245	247
203	244	246
201	243	246
199	242	245
198	241	245
196	241	244
194	240	244
192	239	244
191	238	243
189	237	243
187	236	242
186	235	242
184	235	241
182	234	241
181	233	240
179	232	240
178	231	239
176	230	239
175	229	238
173	228	238
171	227	238
170	226	237
168	225	237
167	224	236
165	223	236
164	222	235
163	221	235
161	220	234
160	219	233
158	218	233
157	217	232
155	216	232
154	215	231
153	214	231
151	212	230
150	211	230
149	210	229
147	209	229
146	208	228
145	207	228
143	206	227
142	205	226
141	204	226
139	202	225
138	201	225
137	200	224
135	199	223
134	198	223
133	197	222
132	196	222
131	194	221
129	193	220
128	192	220
127	191	219
126	190	219
124	189	218
123	187	217
122	186	217
121	185	216
120	184	215
119	183	215
118	181	214
116	180	213
115	179	213
114	178	212
113	177	211
112	175	211
111	174	210
110	173	209
109	172	209
108	171	208
106	169	207
105	168	207
104	167	206
103	166	205
102	164	204
101	163	204
100	162	203
99	161	202
98	159	201
97	158	201
96	157	200
95	156	199
94	154	198
93	153	198
92	152	197
91	151	196
90	149	195
89	148	195
88	147	194
87	146	193
86	144	192
85	143	191
84	142	191
84	141	190
83	139	189
82	138	188
81	137	187
80	136	186
79	134	186
78	133	185
77	132	184
76	131	183
75	129	182
75	128	181
74	127	180
73	126	180
72	124	179
71	123	178
70	122	177
69	121	176
69	119	175
68	118	174
67	117	173
66	116	172
65	114	171
64	113	171
64	112	170
63	111	169
62	109	168
61	108	167
60	107	166
60	106	165
59	104	164
58	103	163
57	102	162
57	101	161
56	99	160
55	98	159
54	97	158
54	96	157
53	94	156
52	93	155
51	92	154
51	91	153
50	89	152
49	88	151
48	87	150
48	86	149
47	84	147
46	83	146
46	82	145
45	81	144
44	80	143
44	78	142
43	77	141
42	76	140
42	75	139
41	74	137
40	72	136
40	71	135
39	70	134
38	69	133
38	68	132
37	66	131
36	65	129
36	64	128
35	63	127
35	62	126
34	61	124
33	59	123
33	58	122
32	57	121
32	56	120
31	55	118
30	54	117
30	53	116
29	51	114
29	50	113
28	49	112
27	48	110
27	47	109
26	46	108
26	45	106
25	44	105
25	43	104
24	41	102
24	40	101
23	39	100
23	38	98
22	37	97
22	36	95
21	35	94
20	34	92
20	33	91
19	32	90
19	31	88
18	30	87
18	29	85
17	28	84
17	27	82
17	26	80
16	25	79
16	24	77
15	23	76
15	22	74
14	21	73
14	20	71
13	20	69
13	19	68
12	18	66
12	17	64
11	16	63
11	15	61
11	14	59
10	14	57
10	13	56
9	12	54
9	11	52
8	10	50
8	10	48
8	9	46
7	8	44
7	8	43
6	7	41
6	6	39
6	6	37
5	5	35
5	5	33
5	4	30
4	3	28
4	3	26
3	2	24
3	2	22
3	2	20
2	1	17
2	1	15
2	1	13
1	0	10
1	0	8
1	0	5
0	0	3
0	0	0
